2021-12-16 18:45:50.469529 | API is disabled on startup
2021-12-16 18:45:50.469529 | Settings loaded!
2021-12-16 18:45:54.077787 | Started VRCA loading process...
2021-12-16 18:45:54.078788 | Propting user to select VRCA...
2021-12-16 18:46:41.295599 | Extract VRCA started...
2021-12-16 18:46:41.296600 | Deciding asset URL...
2021-12-16 18:46:41.308610 | Extracting loaded VRCA...
2021-12-16 18:46:41.309611 | Starting extract on new thread...
