2021-12-16 19:05:17.518040 | API is disabled on startup
2021-12-16 19:05:17.519042 | Settings loaded!
2021-12-16 19:05:18.546247 | Started VRCA loading process...
2021-12-16 19:05:18.547248 | Propting user to select VRCA...
2021-12-16 19:05:21.588996 | Loaded!
2021-12-16 19:05:22.763352 | Extract VRCA started...
2021-12-16 19:05:22.764352 | Deciding asset URL...
2021-12-16 19:05:22.775362 | Extracting loaded VRCA...
2021-12-16 19:05:22.776364 | Starting extract on new thread...
