2021-12-16 18:41:05.766341 | API is disabled on startup
2021-12-16 18:41:05.766341 | Settings loaded!
2021-12-16 18:41:07.338432 | Started VRCA loading process...
2021-12-16 18:41:07.339434 | Propting user to select VRCA...
2021-12-16 18:41:11.425555 | Extract VRCA started...
2021-12-16 18:41:11.426557 | Deciding asset URL...
2021-12-16 18:41:11.438569 | Extracting loaded VRCA...
2021-12-16 18:41:11.438569 | Starting extract on new thread...
