2021-12-16 18:53:07.063074 | API is disabled on startup
2021-12-16 18:53:07.065075 | Settings loaded!
2021-12-16 18:53:08.154268 | Started VRCA loading process...
2021-12-16 18:53:08.155269 | Propting user to select VRCA...
2021-12-16 18:53:13.978983 | Loaded!
2021-12-16 18:53:15.113408 | Extract VRCA started...
2021-12-16 18:53:15.114410 | Deciding asset URL...
2021-12-16 18:53:15.126420 | Extracting loaded VRCA...
2021-12-16 18:53:15.127421 | Starting extract on new thread...
