2021-12-16 18:51:04.383205 | API is disabled on startup
2021-12-16 18:51:04.384205 | Settings loaded!
2021-12-16 18:51:05.219676 | Started VRCA loading process...
2021-12-16 18:51:05.220677 | Propting user to select VRCA...
2021-12-16 18:51:07.813981 | Loaded!
2021-12-16 18:51:08.927411 | Extract VRCA started...
2021-12-16 18:51:08.928411 | Deciding asset URL...
2021-12-16 18:51:08.940423 | Extracting loaded VRCA...
2021-12-16 18:51:08.941423 | Starting extract on new thread...
